ProviderName,ReviewHelpful,ReviewerAge,ReviewNumPic,ReviewerLocationState,ReviewPicture,ReviewerNumHelpful,ReviewerLevelContrib,ProviderLocation,PointsRate,ReviewerName,ReviewURL,DateVisited,ReviewDate,ReviewText,ReviewType,ReviewerPhotos,ReviewerPoints,ClassType,ReviewerLocationCity,ReviewerGender,ReviewMobile,ReviewerSince,ReviewTitle
The Copacabana Times Square,,NA,0,New Jersey,No,30,05,"268 West 47th Street , & 8th Avenue , New York City , NY 10036",1,93mom,https://www.tripadvisor.com//ShowUserReviews-g60763-d2259073-r290443519-The_Copacabana_Times_Square-New_York_City_New_York.html#REVIEWS,07/01,07/19/15,"I have never given a bad review until now. I would not even given a 1 star but that was the minimum. I came to this club from the Philly are for a private event of ballroom dance. Tickets were purchased 2 months prior. It was an extremely hot and humid day. Arrived after 6 pm and told they would not open til 7pm. We went across the street to a sports bar restaurant to have a snack and water to stay cool. At 7pm we ventured back and a line had formed outside and were still not letting anyone in. I stood in front of a pizza shop which had its oven exhaust blowing on me on top of the extreme heat outside. I started to not feel well due to the heat. Finally at 7:25 they started letting the line in. By the time I managed the second set of stairs I collapsed from the heat. If it were not for my husband to go in search of water to help revive me I do not know what would have happened. The security thugs in the place were pushing me down the steps and wanted me to go outside back into the heat which caused the problem, as opposed to letting me sit in a chair at the top of the landing and recover. A scene ensued to remove me to the outside to walk around and come back. We went back to sports bar and an angel of a hostess saw that I looked piqued and offered to give me a huge cup of ice water which made me feel so much better. I really wanted to go ballroom dancing and we came a long way. We returned and found that we could not attend the event by the security thugs. We were told to leave. I thank God nothing serious happened for they would be held responsible. What a horrible establishment. I have never been treated as poorly as their security staff did and pushing me down the steps was uncalled for.",Group,0,0,Dance,Hamilton,NA,No,0,A night of DISGUST
The Copacabana Times Square,1,NA,0,United Kingdom,No,15,04,"268 West 47th Street , & 8th Avenue , New York City , NY 10036",5,Paula L,https://www.tripadvisor.com//ShowUserReviews-g60763-d2259073-r251289929-The_Copacabana_Times_Square-New_York_City_New_York.html#REVIEWS,01/01,01/27/15,"Excellent music and atmosphere for salsa music lovers, that's the place to go, the drinks were sensible priced so you don't need a fortune to have a good time. Highly recommended.",Group,0,0,Dance,Rugeley,NA,No,0,Fantastic night out
The Copacabana Times Square,4,NA,0,New York,No,22,04,"268 West 47th Street , & 8th Avenue , New York City , NY 10036",5,Ekom,https://www.tripadvisor.com//ShowUserReviews-g60763-d2259073-r212844666-The_Copacabana_Times_Square-New_York_City_New_York.html#REVIEWS,05/01,06/30/14,The copa is so much fun. It's beautiful and a nyc icon. The place is full of glitz and glamour that you expect on a night out in the greatest city in the world.,Group,0,0,Dance,New York City,NA,No,0,New York fun
The Copacabana Times Square,,NA,0,United Kingdom,No,15,04,"268 West 47th Street , & 8th Avenue , New York City , NY 10036",5,AdellaLeigh,https://www.tripadvisor.com//ShowUserReviews-g60763-d2259073-r189596350-The_Copacabana_Times_Square-New_York_City_New_York.html#REVIEWS,07/01,01/04/14,"We went here for our last night out in NY. To my suprise the food was truly excellent, I had fish and seafood dishes and they were on point. Even my Mum was impressed with her meal and she is a Lady with high standards. The cocktails were delicious and I wish I stayed on for the club, but it was so late we just couldn't. We had two allocated waiters for our table and it was a memorable evening out. Go for the food, it was delicious but a little on the pricey side.",Group,0,0,Dance,London,NA,No,0,Excellent food and service
The Copacabana Times Square,3,NA,0,y,No,3,02,"268 West 47th Street , & 8th Avenue , New York City , NY 10036",2,bohemia_13,https://www.tripadvisor.com//ShowUserReviews-g60763-d2259073-r154114386-The_Copacabana_Times_Square-New_York_City_New_York.html#REVIEWS,10/01,03/09/13,"This club has really lost it's ""Glamour"" The place is dark and dingy and there is no place to put a drink. There is no place to sit or tables. The ""VIP"" lounge is a joke!! Everyone looks trashy and seems to cater to tourist,younger crowd and ladies looking to get older men to cater to them! I do not recommend this place at all. Nothing like the Copa on 59th Street and the Copa on iith Ave!! Very disappointed!",Group,0,0,Dance,bklyn,NA,No,0,Very disappointed with the new Copacabana
The Copacabana Times Square,6,NA,0,United Kingdom,No,6,01,"268 West 47th Street , & 8th Avenue , New York City , NY 10036",1,Darran S,https://www.tripadvisor.com//ShowUserReviews-g60763-d2259073-r123568129-The_Copacabana_Times_Square-New_York_City_New_York.html#REVIEWS,12/01,01/24/12,"We booked our tickets for new years eve through 'new years eve.com' and paid $868 dollars for the worst eveing ive had in a long time!! the photos on the newyearseve.com website looked nothing like the club at all, we bought 'VIP' tickets from them which was supposed to give us quick entry into the club to avoid the queues, which was a joke. We were made to stand out side the club for at least 45 minutes being constantly told to move into other queues which then meant every time we had to go to the back anf start again! Basically it became very obvious that for some reason they were trying to buy time which became aparent why when we were eventually let inside to find our ''VIP'' table! We were taken up the first flight of stairs which was very dark and seedy looking and told to wait there for a waitress to come and get us. So this went on and on and on for about another 45 minutes, we were taken to the next pillar in one of the rooms and told to wait again, it became obvious that we were waiting for nothing as nobody was coming to find us!We had to find somebody who then took us to the ''VIP'' section which was totally rammed full of people, there was no distinction between the main dance floor room and the ''VIP'' area, there were no tables free in the whole room so we were told to stand and wait again!! basically it was a free for all and people who hadn't paid for ''VIP'' tickets were just sitting wherever they liked!They eventually kicked some people off a table and told us that was were we could sit, it was no bigger than a small bedside table and was already covered in booze from the last people that were sat there. We had people standing all around us so there was literally no space to move, then told to pay another $60 dollars before we got any of our ''VIP'' perks, which was supposed to be food and champagne and vodka. If any part of the experience had been as it was sold to us then we would have happily paid it and were already aware that that was the case but there no way we were going to stay there!It looked absolutely nothing like the pictures on the internet, there was definitely nothing ''VIP'' about the whole experience, it was very dark dingy and seedy and hugely dissapointing, it was a very trashy place and it is obviously living off of its old reputation. I didnt see anybody else having any food on there tables so i think that was basically a load of rubbish, although after seeing what it looked like in there i dont think we would have eaten anything anyway! It was a total rip off and a bit of a con really. We ended up having to walk all the way to our hotel and missed midnight so it was a huge dissapointment! I planned this trip to celebrate my mums 60th birthday so was very upsetting that it was such a load of rubbish. I have now emailed newyearseve.com about 3 or 4 times, the first being when were still in nyc on new years day. I first emailed the guy who got in contact with me the night before to find out the names of the people in our party, he was very quick to email me to ask me our names beforehand but funnily enough has never responded since i emailed with a complaint. I then went on the website when were back in England and got there email address and still no one has had the decency to respond, I think its been a substatial amount of time now for them to get back to me so its obvious that I am being ignored!! I will never ever use the website ever again to book tickets for anywhere and i would certainly never recommend them to anyone either! And i would never recommend the club to anybody and serioulsy think that the ''VIP'' that is mentioned when you purchase your tickets is a total joke! It was defintiely not worth paying $200 odd dollars for.",Group,0,0,Dance,Winchester,NA,No,0,worst night club i have ever stepped into
The Copacabana Times Square,5,NA,0,New York,No,140,05,"268 West 47th Street , & 8th Avenue , New York City , NY 10036",1,doubletrip,https://www.tripadvisor.com//ShowUserReviews-g60763-d2259073-r117333072-The_Copacabana_Times_Square-New_York_City_New_York.html#REVIEWS,08/01,08/27/11,"If you are looking for a sophisticated, classy & tropically decorated club, forget this one. the club's promos did not live up to the actual experience. my spouse & i went to the 2nd floor area where the live bands/orchestras & DJ's play. That area is dark, dingy, with no free seating/tables, although there is a VIP section where you can sit for $30 + gratuities if you use the waiter service. this is on top of your entry charge. other than that, you stand the entire time. there is a dress code for men, not that it mattered, the men looked grungy & the ladies looked trashy. the club is definitely partial to Latinos. we saw Eddie Santiago & his orchestra in a live performance & he spoke only Spanish with no regard to his American audience. as the evening continued, 2 drinks were split on my outfit by some guy at the bar area with no apologies given. the dancers were rude as they were constantly bumping into us without any awareness of their dancing space. it was a very disappointing experience. unless you really love Latin music, Latin dancing or want to hook up with another Latin dancer, this club is not for you. don't waste your evening of your money!",Group,0,0,Dance,Putnam Valley,NA,No,0,Thumbs down....Very disappointing
Cellar Bar,,NA,0,Australia,No,15,05,"40 W. 40th St , New York City , NY",3,Dan D,https://www.tripadvisor.com//ShowUserReviews-g60763-d548430-r343442770-Cellar_Bar-New_York_City_New_York.html#REVIEWS,01/01,01/28/16,"I was keen to check out this venue before we got to NYC because it looked very cool, so we popped in for a drink one night and although the bar has a great feel, the staff sort of blew it for us. We stayed for 1 drink and left.",Group,0,0,Dance,Gold Coast,NA,No,0,"Nice place, VERY expensive drinks & the staff came across a little arrogant."
Cellar Bar,,NA,0,United Kingdom,No,36,05,"40 W. 40th St , New York City , NY",4,JaneMcc1965,https://www.tripadvisor.com//ShowUserReviews-g60763-d548430-r332466583-Cellar_Bar-New_York_City_New_York.html#REVIEWS,11/01,12/13/15,As a hotel resident we often visit the cellar bar. The atmosphere is great and we get well looked after by the staff. Drinks are priced as you would expect for this prime location.,Group,0,0,Dance,Manchester,NA,No,0,Great atmosphere
Cellar Bar,,NA,0,North Carolina,No,5,04,"40 W. 40th St , New York City , NY",5,Kelley C,https://www.tripadvisor.com//ShowUserReviews-g60763-d548430-r262881803-Cellar_Bar-New_York_City_New_York.html#REVIEWS,03/01,03/31/15,"We were staying at the Bryant Park Hotel and decided to visit the Cellar Bar prior to going to dinner. We were the first to enter as it opened, got up to the bar and was immediately greeted by Jamie (our bartender). Jamie rocked!!! Made us feel right at home and was very attentive to not just us but all of his customers. HE made the bar special for us and just could not have been a more fantastic guy! Fun place!",Group,0,0,Dance,Cary,NA,No,0,Unique and Cool Ambience
Cellar Bar,,NA,0,"Texas, United States",No,34,06,"40 W. 40th St , New York City , NY",5,DrKatSmith,https://www.tripadvisor.com//ShowUserReviews-g60763-d548430-r239352176-Cellar_Bar-New_York_City_New_York.html#REVIEWS,11/01,11/11/14,"The Cellar Bar at the Bryant Park Hotel is the classiest of places with style, ambiance and great service. Located just below the hotel, this spot has great music and mixologists Tashi, Jaime and Christian know how to serve up some tasty drinks. Love the place.",Group,0,0,Dance,Dallas,NA,No,0,Ambiance and Style
Cellar Bar,,NA,0,NA,No,29,05,"40 W. 40th St , New York City , NY",3,NortheastPA,https://www.tripadvisor.com//ShowUserReviews-g60763-d548430-r199393845-Cellar_Bar-New_York_City_New_York.html#REVIEWS,03/01,03/31/14,This place was definitely not for me. But it did seem like a lot of people were having fun. The music is very loud and the drinks are expensive.,Group,0,0,Dance,Pennsylvania,NA,No,0,Not my crowd
